0	0
0.0649999999999995	0.237
0.13	0.243
0.194999999999999	0.243
0.26	0.272
0.325	0.294
0.39	0.322
0.455	0.366
0.52	0.416
0.585	0.479
0.649999999999999	0.548
0.715	0.635
0.78	0.697
0.845	0.749
0.91	0.791
0.975	0.822
1.04	0.848
1.105	0.867
1.17	0.884
1.235	0.895
1.3	0.9
1.365	0.904
1.43	0.904
1.495	0.904
1.56	0.902
1.625	0.898
1.69	0.892
1.755	0.895
1.82	0.89
1.885	0.88
1.95	0.871
2.015	0.859
2.08	0.852
2.145	0.844
2.21	0.842
2.275	0.839
2.34	0.833
2.405	0.835
2.47	0.84
2.535	0.847
2.6	0.855
2.665	0.858
2.73	0.871
2.795	0.882
2.86	0.896
2.925	0.909
2.99	0.924
3.055	0.94
3.12	0.954
3.185	0.972
3.25	0.993
3.315	1.001
3.38	0.999
3.445	1.002
3.51	1.002
3.575	1.003
3.64	1.001
3.705	0.999
3.77	1.005
3.835	1
3.9	0.989
3.965	0.984
4.03	0.98
4.095	0.97
4.16	0.968
4.225	0.96
4.29	0.958
4.355	0.931
4.42	0.951
4.485	0.961
4.55	0.97
4.615	0.977
4.68	0.983
4.745	0.988
4.81	0.992
4.875	0.996
4.94	1.001
5.005	1.005
5.07	1.008
5.135	1.011
5.2	1.015
5.265	1.019
5.33	1.016
5.395	1.008
5.46	0.997
5.525	0.99
5.59	0.984
5.655	0.976
5.72	0.974
5.785	0.976
5.85	0.971
5.915	0.965
5.98	0.957
6.045	0.953
6.11	0.955
6.175	0.963
6.24	0.98
6.305	1.006
6.37	1.046
6.435	1.089
6.5	1.137
6.565	1.187
6.63	1.237
6.695	1.237
6.76	1.346
6.825	1.407
6.89	1.48
6.955	1.533
7.02	1.573
7.085	1.615
7.15	1.658
7.215	1.699
7.28	1.735
7.345	1.769
7.41	1.769
7.475	1.83
7.54	1.852
7.605	1.868
7.67	1.881
7.735	1.892
7.8	1.901
7.865	1.912
7.93	1.933
7.995	1.932
8.06	1.922
8.125	1.917
8.19	1.909
8.255	1.906
8.32	1.9
8.385	1.9
8.45	1.9
8.515	1.897
8.58	1.889
8.645	1.885
8.71	1.881
8.775	1.878
8.84	1.88
8.905	1.876
8.97	1.874
9.035	1.875
9.1	1.875
9.165	1.88
9.23	1.885
9.295	1.891
9.36	1.896
9.425	1.906
9.49	1.914
9.555	1.923
9.62	1.933
9.685	1.943
9.75	1.96
9.815	1.964
9.88	1.969
9.945	1.967
10.01	1.97
10.075	1.973
10.14	1.979
10.205	1.996
10.27	1.992
10.335	1.998
10.4	2.003
10.465	1.999
10.53	1.996
10.595	1.995
10.66	2.002
10.725	2.001
10.79	1.997
10.855	1.988
10.92	1.983
10.985	1.98
11.05	1.978
11.115	1.973
11.18	1.967
11.245	1.968
11.31	1.969
11.375	1.973
11.44	1.973
11.505	1.971
11.57	1.972
11.635	1.969
11.7	1.968
11.765	1.969
11.83	1.966
11.895	1.962
11.96	1.959
12.025	1.957
12.09	1.956
12.155	1.954
12.22	1.953
12.285	1.954
12.35	1.96
12.415	1.965
12.48	1.97
12.545	1.972
12.61	1.964
12.675	1.947
12.74	1.924
12.805	1.892
12.87	1.857
12.935	1.817
13	1.771
13.065	1.724
13.13	1.671
13.195	1.616
13.26	1.558
13.325	1.502
13.39	1.443
13.455	1.384
13.52	1.333
13.585	1.333
13.65	1.245
13.715	1.21
13.78	1.178
13.845	1.155
13.91	1.136
13.975	1.12
14.04	1.108
14.105	1.101
14.17	1.096
14.235	1.095
14.3	1.098
14.365	1.1
14.43	1.101
14.495	1.102
14.56	1.107
14.625	1.111
14.69	1.119
14.755	1.122
14.82	1.126
14.885	1.13
14.95	1.133
15.015	1.142
15.08	1.147
15.145	1.147
15.21	1.153
15.275	1.158
15.34	1.166
15.405	1.178
15.47	1.178
15.535	1.177
15.6	1.175
15.665	1.172
15.73	1.169
15.795	1.16
15.86	1.155
15.925	1.145
15.99	1.135
16.055	1.125
16.12	1.113
16.185	1.099
16.25	1.085
16.315	1.068
16.38	1.05
16.445	1.05
16.51	1.009
16.575	0.988
16.64	0.975
16.705	0.965
16.77	0.95
16.835	0.943
16.9	0.938
16.965	0.935
17.03	0.941
17.095	0.946
17.16	0.951
17.225	0.959
17.29	0.984
17.355	0.992
17.42	0.994
17.485	1
17.55	1.009
17.615	1.016
17.68	1.022
17.745	1.022
17.81	1.022
17.875	1.042
17.94	1.047
18.005	1.047
18.07	1.048
18.135	1.048
18.2	1.047
18.265	1.043
18.33	1.04
18.395	1.04
18.46	1.023
18.525	1.016
18.59	1.003
18.655	0.994
18.72	0.987
18.785	0.979
18.85	0.97
18.915	0.954
18.98	0.921
19.045	0.876
19.11	0.818
19.175	0.785
19.24	0.74
19.305	0.691
19.37	0.639
19.435	0.587
19.5	0.532
19.565	0.478
19.63	0.414
19.695	0.354
19.76	0.303
19.825	0.252
19.89	0.205
19.955	0.205
20.02	0.205
20.085	0.205
20.15	0
20.215	0
