0	0
0.0650000000000004	0.251
0.13	0.28
0.195	0.319
0.26	0.359
0.325	0.403
0.39	0.447
0.455	0.486
0.52	0.486
0.585	0.548
0.65	0.57
0.715	0.588
0.78	0.605
0.845	0.612
0.91	0.618
0.975000000000001	0.628
1.04	0.634
1.105	0.64
1.17	0.651
1.235	0.663
1.3	0.67
1.365	0.686
1.43	0.694
1.495	0.706
1.56	0.72
1.625	0.737
1.69	0.753
1.755	0.753
1.82	0.787
1.885	0.806
1.95	0.82
2.015	0.838
2.08	0.851
2.145	0.866
2.21	0.879
2.275	0.893
2.34	0.901
2.405	0.908
2.47	0.914
2.535	0.92
2.6	0.925
2.665	0.933
2.73	0.938
2.795	0.945
2.86	0.952
2.925	0.958
2.99	0.964
3.055	0.968
3.12	0.971
3.185	0.975
3.25	0.978
3.315	0.98
3.38	0.981
3.445	0.983
3.51	0.981
3.575	0.981
3.64	0.981
3.705	0.98
3.77	0.98
3.835	0.98
3.9	0.98
3.965	0.979
4.03	0.979
4.095	0.979
4.16	0.983
4.225	0.983
4.29	0.986
4.355	0.987
4.42	0.988
4.485	0.987
4.55	0.99
4.615	0.99
4.68	0.991
4.745	0.994
4.81	0.993
4.875	0.994
4.94	0.995
5.005	0.997
5.07	0.997
5.135	1.002
5.2	1.003
5.265	0.997
5.33	0.996
5.395	0.992
5.46	0.992
5.525	0.992
5.59	0.992
5.655	0.99
5.72	0.991
5.785	0.99
5.85	0.991
5.915	0.99
5.98	0.989
6.045	0.988
6.11	0.99
6.175	0.992
6.24	0.991
6.305	0.995
6.37	0.999
6.435	0.999
6.5	0.999
6.565	0.997
6.63	0.997
6.695	1.002
6.76	1.006
6.825	1.023
6.89	1.044
6.955	1.066
7.02	1.099
7.085	1.134
7.15	1.176
7.215	1.223
7.28	1.271
7.345	1.322
7.41	1.373
7.475	1.421
7.54	1.47
7.605	1.514
7.67	1.557
7.735	1.598
7.8	1.634
7.865	1.668
7.93	1.7
7.995	1.731
8.06	1.757
8.125	1.781
8.19	1.781
8.255	1.825
8.32	1.846
8.385	1.858
8.45	1.87
8.515	1.879
8.58	1.885
8.645	1.896
8.71	1.907
8.775	1.922
8.84	1.917
8.905	1.913
8.97	1.912
9.035	1.92
9.1	1.922
9.165	1.924
9.23	1.919
9.295	1.92
9.36	1.92
9.425	1.921
9.49	1.921
9.555	1.922
9.62	1.923
9.685	1.929
9.75	1.931
9.815	1.93
9.88	1.929
9.945	1.935
10.01	1.935
10.075	1.934
10.14	1.935
10.205	1.936
10.27	1.942
10.335	1.943
10.4	1.944
10.465	1.954
10.53	1.953
10.595	1.948
10.66	1.945
10.725	1.946
10.79	1.947
10.855	1.947
10.92	1.954
10.985	1.958
11.05	1.964
11.115	1.963
11.18	1.962
11.245	1.963
11.31	1.964
11.375	1.965
11.44	1.967
11.505	1.968
11.57	1.971
11.635	1.969
11.7	1.969
11.765	1.97
11.83	1.968
11.895	1.966
11.96	1.971
12.025	1.978
12.09	1.983
12.155	1.999
12.22	2.001
12.285	1.994
12.35	1.991
12.415	1.991
12.48	1.994
12.545	1.998
12.61	1.999
12.675	2.011
12.74	2.013
12.805	2.017
12.87	2.021
12.935	2.023
13	2.026
13.065	2.032
13.13	2.036
13.195	2.031
13.26	2.032
13.325	2.021
13.39	2.002
13.455	1.979
13.52	1.955
13.585	1.932
13.65	1.906
13.715	1.888
13.78	1.865
13.845	1.848
13.91	1.821
13.975	1.789
14.04	1.756
14.105	1.733
14.17	1.708
14.235	1.666
14.3	1.625
14.365	1.582
14.43	1.582
14.495	1.494
14.56	1.45
14.625	1.405
14.69	1.358
14.755	1.312
14.82	1.265
14.885	1.222
14.95	1.18
15.015	1.143
15.08	1.109
15.145	1.077
15.21	1.052
15.275	1.052
15.34	1.017
15.405	1.004
15.47	0.995
15.535	0.99
15.6	0.99
15.665	0.993
15.73	0.998
15.795	1.003
15.86	1.009
15.925	1.017
15.99	1.017
16.055	1.017
16.12	1.044
16.185	1.054
16.25	1.062
16.315	1.071
16.38	1.078
16.445	1.086
16.51	1.093
16.575	1.096
16.64	1.1
16.705	1.106
16.77	1.11
16.835	1.112
16.9	1.114
16.965	1.114
17.03	1.115
17.095	1.111
17.16	1.108
17.225	1.108
17.29	1.102
17.355	1.096
17.42	1.093
17.485	1.086
17.55	1.082
17.615	1.076
17.68	1.07
17.745	1.066
17.81	1.06
17.875	1.053
17.94	1.047
18.005	1.04
18.07	1.04
18.135	1.04
18.2	1.04
18.265	1.04
18.33	1.022
18.395	1.022
18.46	1.019
18.525	1.016
18.59	1.014
18.655	1.012
18.72	1.011
18.785	1.009
18.85	1.008
18.915	1.009
18.98	1.008
19.045	1.01
19.11	1.013
19.175	1.012
19.24	1.009
19.305	1.009
19.37	1.008
19.435	1.007
19.5	1.006
19.565	1.004
19.63	1
19.695	0.998
19.76	0.996
19.825	0.995
19.89	0.995
19.955	0.993
20.02	0.976
20.085	0.954
20.15	0.928
20.215	0.886
20.28	0.848
20.345	0.801
20.41	0.754
20.475	0.702
20.54	0.65
20.605	0.593
20.67	0.538
20.735	0.486
20.8	0.436
20.865	0.388
20.93	0.339
20.995	0.296
21.06	0.251
21.125	0.222
21.19	0.205
21.255	0.205
21.32	0.205
21.385	0
21.45	0
